date,AUD,GBP,BYR,DKK,USD,EUR,ISK,KZT,CAD,NOK,XDR,SGD,TRL,UAH,SEK,CHF,JPY,TRY,CNY,AZN,AMD,BGN,BRL,HUF,INR,KGS,LVL,LTL,MDL,PLN,RON,TJS,TMT,UZS,CZK,EEK,ZAR,KRW,BYN,HKD,VND,GEL,AED,EGP,IDR,QAR,NZD,THB,RSD
2003-01,17.9995,50.9631,0.0164252,4.47781,31.7844,33.2719,0.391433,0.203925,20.1767,4.56528,43.0545,18.2848,1.94e-05,5.9419,3.63035,22.8271,0.267816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02,18.7346,52.6447,0.0162562,4.62993,31.8345,34.429,0.411245,0.205576,20.8232,4.62583,43.6983,18.3146,1.932e-05,5.94182,3.74061,23.4508,0.266934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03,19.0984,49.8347,0.0159887,4.56797,31.5729,33.9409,0.404314,0.208194,21.1303,4.38312,43.3644,18.1631,1.975e-05,5.89454,3.71844,23.2017,0.268158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04,18.9536,49.5052,0.0156963,4.57416,31.3801,33.9815,0.408329,0.206202,21.379,4.30177,42.7695,17.7771,1.836e-05,5.85471,3.6784,23.011,0.262859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05,19.3922,49.6141,0.015331,4.65169,31.1021,34.5513,0.413867,0.204875,21.6062,4.41998,42.7862,17.5174,1.95e-05,5.77205,3.78371,22.8507,0.260334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06,20.0653,50.7159,0.0150078,4.91148,30.709,36.4669,0.427404,0.204125,22.4645,4.62116,43.4757,17.7386,2.137e-05,5.63882,3.98466,23.8405,0.259498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07,20.2823,50.1771,0.0147152,4.67319,30.3809,34.7223,0.39802,0.205946,22.5394,4.19278,42.5882,17.2599,2.142e-05,5.64921,3.77942,22.4429,0.253301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08,19.7874,48.8493,0.0145704,4.62058,30.2791,34.3395,0.391962,0.206358,21.6094,4.2024,42.3686,17.2158,2.123e-05,5.64751,3.74765,22.176,0.252242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09,19.5589,48.1316,0.0145172,4.46795,30.5036,33.2001,0.380249,0.206829,21.7774,4.00583,41.8214,17.3582,2.163e-05,5.67055,3.60328,21.5848,0.260559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10,20.833,51.1594,0.0144789,4.79305,30.6142,35.6043,0.400395,0.205656,22.6873,4.36971,43.2674,17.7053,2.195e-05,5.67897,3.98596,23.1225,0.276152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11,21.1143,50.7719,0.0140383,4.68112,29.9451,34.7992,0.391388,0.202923,22.7737,4.24182,43.0569,17.2376,2.019e-05,5.55465,3.84207,22.4527,0.275028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12,21.5308,51.0732,0.0138432,4.77109,29.7387,35.5021,0.397258,0.202809,22.7883,4.34459,42.8112,17.2378,2.022e-05,5.51687,3.93296,22.9341,0.272033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01,22.1233,52.4732,0.0135751,4.98064,29.4545,37.0979,0.412297,0.20567,22.7536,4.405,43.6109,17.315,2.096e-05,5.474,4.08268,23.7805,0.275456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02,21.7321,51.7303,0.0131915,4.74768,28.4937,35.3635,0.410276,0.204323,21.3917,4.02152,42.3804,16.761,2.103e-05,5.27896,3.84816,22.6356,0.269062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03,21.9884,53.0789,0.0132329,4.76276,28.5156,35.5076,0.408709,0.205098,21.2107,4.04982,42.2136,16.7601,2.146e-05,5.2939,3.84862,22.5188,0.261323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04,21.6515,52.3252,0.013261,4.6879,28.5151,34.9082,0.394127,0.205346,21.8758,4.15037,42.064,16.9895,2.16e-05,5.2941,3.76472,22.3859,0.273815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,20.9129,51.3801,0.0134213,4.65225,28.9612,34.6289,0.392322,0.209668,21.0888,4.22958,41.7881,16.99,2.013e-05,5.40129,3.78949,22.4089,0.262687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06,20.7229,53.2543,0.013446,4.75765,28.9993,35.3907,0.405528,0.21172,21.2917,4.30736,42.5948,17.0845,1.926e-05,5.43363,3.88491,23.1439,0.264834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07,20.0164,52.3835,0.0134428,4.71919,29.0471,35.0889,0.398342,0.213679,21.5435,4.1915,42.6287,16.8987,1.946e-05,5.443,3.8449,22.9549,0.267198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08,20.3568,52.8345,0.0134552,4.71248,29.1019,35.0532,0.405375,0.213478,21.9256,4.14758,42.3479,16.8814,1.968e-05,5.455,3.79663,22.7341,0.260233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09,20.5282,52.6283,0.0135205,4.74716,29.2591,35.3713,0.405138,0.214521,22.2266,4.21589,42.658,17.0806,1.924e-05,5.47267,3.87435,22.9429,0.266963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10,20.8882,52.5886,0.0134572,4.84055,29.2224,36.0312,0.410312,0.217488,23.0116,4.30368,42.9128,17.277,1.942e-05,5.43157,3.97416,23.1997,0.263835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11,21.4734,52.6466,0.0132084,4.92847,28.7655,36.6472,0.416168,0.217885,23.5012,4.48837,42.9682,17.2922,1.948e-05,5.34595,4.0472,23.9513,0.270964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12,21.8413,53.2506,0.0128957,5.02366,28.1496,37.3264,0.430817,0.216452,23.6631,4.60051,43.1156,17.1581,1.962e-05,5.25728,4.18613,24.6084,0.273244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01,21.6468,53.4967,0.0127492,5.08497,27.7487,37.8409,0.452744,0.213438,23.0452,4.59058,42.9505,16.9966,,5.12337,4.19272,24.5238,0.270587,20.6925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02,21.7655,52.9745,0.0129161,4.91428,28.1136,36.5899,0.452133,0.216228,22.6649,4.43048,42.7566,17.1602,,5.28382,4.01807,23.611,0.271341,20.9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03,21.914,53.2491,0.0128099,4.9373,27.7007,36.72,0.457107,0.212837,22.4479,4.4492,42.2314,17.0351,,5.22822,4.05687,23.8676,0.2648,21.4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04,21.5234,52.2946,0.0129155,4.8338,27.8548,36.0274,0.45574,0.210235,22.9069,4.39558,42.0248,16.8684,,5.32108,3.946,23.2491,0.25984,20.5192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05,21.7098,53.1873,0.0128987,4.83675,27.7726,36.0072,0.438676,0.211391,22.2199,4.41993,42.0349,16.9407,,5.46974,3.92784,23.4269,0.263873,19.8376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,21.3151,51.2042,0.0131016,4.69292,28.1946,34.9134,0.434498,0.21324,22.3324,4.37893,41.8735,16.9256,,5.55559,3.80684,22.6154,0.260218,20.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07,21.892,51.8199,0.0133038,4.65197,28.6282,34.6258,0.438881,0.21209,23.2996,4.37606,41.7726,17.0112,,5.67558,3.66511,22.3815,0.259996,21.3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08,21.7848,50.2872,0.0133166,4.6524,28.6341,34.716,0.442021,0.210728,23.259,4.39389,41.5226,17.2411,,5.6852,3.68863,22.2453,0.255593,21.5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09,21.3461,50.965,0.0132644,4.67551,28.5566,34.879,0.450562,0.211038,23.9388,4.41233,41.6946,16.9274,,5.65612,3.72914,22.505,0.256504,20.9053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10,21.7378,50.2526,0.0132558,4.59964,28.5348,34.3074,0.454303,0.213347,24.3429,4.37181,41.392,16.8845,,5.59429,3.6802,22.0533,0.252074,21.1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11,21.4029,50.6498,0.0132476,4.60468,28.503,34.3946,0.466956,0.212574,24.1899,4.40085,41.3909,16.8418,,5.54059,3.60437,22.2402,0.246246,21.0899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12,21.2563,49.5319,0.0133818,4.55115,28.7792,33.9393,0.453931,0.214631,24.6123,4.26516,41.0527,17.004,,5.66375,3.56236,21.9253,0.240991,21.2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01,21.1292,49.7218,0.0133634,4.58094,28.7825,34.185,0.454987,0.215337,24.7336,4.26048,41.1331,17.3076,,5.67232,3.62751,21.9563,0.245291,21.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02,21.1541,49.7769,0.0130756,4.5571,28.1305,34.0492,0.452113,0.213002,24.5445,4.18111,40.6095,17.3068,,5.49284,3.68171,21.8778,0.239633,21.1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03,20.7506,48.897,0.0130665,4.46537,28.1211,33.3291,0.424149,0.215807,24.6525,4.14203,40.3124,17.3053,,5.50315,3.52518,21.2604,0.24184,21.3832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04,19.8551,48.3136,0.0128746,4.50788,27.6996,33.6273,0.393069,0.215729,23.8543,4.22218,39.9046,17.1133,,5.42258,3.57797,21.3221,0.235942,20.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05,20.5672,49.1448,0.0126848,4.58724,27.2739,34.1906,0.366388,0.21917,24.2564,4.40306,39.9088,17.2434,,5.37279,3.68049,21.6649,0.238868,20.6386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06,20.5653,50.6818,0.0125603,4.6495,26.9355,34.7064,0.374937,0.222155,24.5225,4.43142,40.2314,17.0976,,5.38301,3.74598,22.2534,0.240496,17.2996,3.35545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,20.0127,49.3745,0.0125715,4.59077,26.9423,34.2383,0.352417,0.227707,24.2855,4.32322,39.5311,16.9608,,5.34824,3.70927,21.8528,0.235037,16.9342,3.36989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08,20.5627,50.0161,0.0125158,4.58378,26.8197,34.2112,0.369825,0.22661,23.7196,4.33478,39.6476,16.9939,,5.32,3.70699,21.7445,0.234664,17.9757,3.36572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09,20.3893,50.9732,0.012478,4.59815,26.7295,34.318,0.385318,0.213213,24.1067,4.23834,39.731,16.9948,,5.29098,3.71233,21.7667,0.227873,18.2081,3.35882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10,20.026,50.1829,0.0125052,4.55774,26.7799,33.9783,0.382297,0.210492,24.0783,4.14011,39.6251,16.8682,,5.29896,3.67074,21.4548,0.227179,17.8295,3.38686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11,20.6107,50.8948,0.0125036,4.55957,26.7811,33.9852,0.391594,0.209511,23.7758,4.07776,39.6933,17.1476,,5.28414,3.6917,21.43,0.227827,18.3056,3.39905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12,20.6703,51.3876,0.0122874,4.65243,26.3081,34.6899,0.38378,0.205628,23.1178,4.22349,39.6195,17.05,,5.20303,3.81913,21.7981,0.226579,17.9577,3.35242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01,20.87,51.7775,0.0122906,4.65329,26.3311,34.6965,0.370704,0.207609,22.6894,4.2041,39.5799,17.1695,,5.21987,3.83818,21.597,0.221624,18.6217,3.37155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02,20.5033,52.0614,0.0123467,4.61334,26.5484,34.3802,0.388418,0.210323,22.5006,4.21973,39.6007,17.2762,,5.23823,3.79795,21.1524,0.218667,18.6435,3.41459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03,20.5942,51.2189,0.0121718,4.632,26.1481,34.539,0.392437,0.210008,22.3928,4.25352,39.3633,17.0925,,5.16567,3.73208,21.4136,0.220976,18.209,3.37896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04,20.9937,51.055,0.0121237,4.65635,26.0113,34.6861,0.394769,0.210061,22.4758,4.27424,39.3613,17.1454,,5.13966,3.72159,21.3821,0.220997,18.6863,3.36455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05,21.3315,51.3265,0.0119479,4.70647,25.6851,35.0653,0.400079,0.213842,23.0009,4.31081,39.1885,16.9371,,5.08233,3.83755,21.2995,0.214938,19.2614,3.32618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06,21.3659,51.1584,0.0120492,4.67157,25.9043,34.8128,0.417811,0.211337,24.1419,4.2683,39.167,16.9364,,5.13709,3.73859,21.1464,0.213081,19.4989,3.38707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07,21.9102,51.7382,0.0120187,4.66476,25.8162,34.715,0.411414,0.211011,24.4056,4.36881,39.0945,16.8337,,5.11465,3.75705,20.9564,0.209207,19.6396,3.38973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,21.9558,51.7997,0.0118917,4.70031,25.5448,35.0015,0.412879,0.206631,23.97,4.38191,39.1035,16.8992,,5.07778,3.80879,21.2201,0.214897,19.7822,3.37582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09,21.0596,51.665,0.0119143,4.70292,25.6262,35.0233,0.404709,0.202803,24.2191,4.40525,39.2258,16.8361,,5.09528,3.72983,21.3072,0.220459,19.6144,3.39555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10,22.0227,50.44,0.011601,4.73925,24.9493,35.3457,0.404168,0.206255,24.9244,4.58307,38.7792,16.731,,4.95517,3.83334,21.2914,0.216649,20.4838,3.31949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11,22.7726,51.1385,0.0114575,4.77906,24.6724,35.6492,0.410386,0.204098,25.8838,4.6222,38.7073,17.0225,,4.87713,3.87328,21.3042,0.215141,20.7418,3.3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12,21.6653,50.4018,0.0113252,4.82885,24.4171,36.0055,0.397349,0.20202,24.466,4.43617,38.8171,16.872,,4.81239,3.8344,21.7893,0.221029,20.6226,3.30756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01,21.5246,49.0114,0.0113897,4.8471,24.5462,35.9332,0.392865,0.203492,25.0038,4.53971,38.7457,16.9694,,4.82357,3.83379,21.7879,0.218441,20.9367,3.36038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02,21.776,48.552,0.0113498,4.87073,24.4262,36.29,0.378407,0.203185,24.5835,4.50493,38.8777,17.2331,,4.79001,3.84495,22.5605,0.229203,20.8842,3.40008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03,22.7014,47.707,0.0111762,4.89274,24.0023,36.5099,0.365777,0.198601,24.4996,4.63115,38.4654,17.2171,,4.70975,3.88004,22.8159,0.229139,20.221,3.37443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04,21.5379,46.7492,0.0109442,4.97096,23.5027,37.0873,0.301587,0.194725,22.972,4.60711,38.6852,17.0297,,4.66203,3.95662,23.5545,0.235569,18.0235,3.35044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05,22.0926,46.5227,0.0110478,4.93879,23.6588,36.8959,0.317866,0.196499,23.3391,4.59492,38.4583,17.363,,4.73583,3.93539,22.8191,0.227839,18.3259,3.3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06,22.7034,46.9617,0.0111144,4.92989,23.7384,36.7827,0.317528,0.196848,24.0121,4.66071,38.5367,17.392,,4.93501,3.93998,22.649,0.225265,19.6429,3.41973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07,22.5384,46.6615,0.0110143,4.95235,23.4068,36.971,0.291021,0.193826,23.1957,4.62548,38.1514,17.1831,,4.96359,3.9132,23.0042,0.22109,19.064,3.41331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08,22.1423,46.404,0.0110752,4.90185,23.4186,36.5752,0.291948,0.19483,22.8742,4.56405,37.9487,17.1264,,5.01576,3.86777,22.3844,0.216809,20.0639,3.42818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,21.2123,44.9364,0.0116368,4.85959,24.5769,36.2264,0.297487,0.20551,23.3754,4.57713,38.6322,17.3541,,5.28535,3.83912,22.4549,0.225518,20.7838,3.59212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10,20.4776,46.0092,0.0120046,4.90125,25.3718,36.4999,0.255983,0.211555,24.212,4.3889,39.4869,17.791,,5.00529,3.74713,23.1642,0.24263,19.7985,3.70656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11,17.7899,43.7851,0.0128214,4.61386,27.0981,34.4092,0.227076,0.226138,21.924,4.02479,40.7401,18.2626,,4.52767,3.47925,23.5267,0.279722,17.0621,3.96136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12,18.1647,42.6292,0.012888,4.79387,27.606,35.7166,0.19513,0.229333,22.3603,4.01349,41.247,18.3052,,3.74319,3.466,23.0723,0.289675,17.6826,4.04034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01,20.3743,42.4914,0.0133537,5.55943,29.3916,41.4275,0.242056,0.242475,24.2225,4.1997,45.4926,20.4677,,3.82952,3.798,27.8752,0.325723,19.3239,4.30867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02,22.8318,50.3631,0.0130057,6.12243,35.4146,45.6636,0.308114,0.290212,28.8346,5.14314,53.2894,23.4814,,4.5564,4.29513,30.6408,0.396802,21.614,5.1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03,22.9468,50.7481,0.0125291,6.06738,35.7205,45.3543,0.314996,0.237054,28.4105,5.12865,52.6056,23.1216,,4.20241,3.95313,30.4237,0.36539,21.1039,5.22222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04,23.3051,48.3833,0.0119462,6.03067,33.9032,44.8946,0.276073,0.224651,27.0274,5.02329,50.5185,22.3033,,4.21158,4.09256,29.5762,0.345282,20.0813,4.95936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05,24.2524,49.0323,0.0116681,5.91059,32.974,43.9939,0.259812,0.21861,27.6604,5.04707,49.4066,22.3689,,4.06084,4.12985,29.1418,0.337675,20.8564,4.83178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06,24.5736,49.7887,0.0111214,5.82949,30.9843,43.378,0.24898,0.205889,28.0477,4.83827,47.5659,21.4024,,4.05288,4.04104,28.6918,0.320533,20.0235,4.53763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07,25.2219,51.8436,0.0109368,5.88017,31.0385,43.8512,0.243554,0.206222,26.9034,4.85242,48.1193,21.4443,,4.05732,4.03758,28.7234,0.325147,20.2153,4.54324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08,25.7887,51.5649,0.010931,5.90148,31.1533,43.9978,0.241845,0.206683,28.8136,5.02602,48.3206,21.6132,,3.87961,4.2192,28.6599,0.326811,21.1567,4.55938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09,26.6594,51.5803,0.0112667,6.10916,31.8397,45.4321,0.253652,0.211097,29.0058,5.27637,49.7947,22.0634,,3.76578,4.46234,30.012,0.342952,21.1855,4.66092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,26.3776,48.218,0.0108531,5.8881,30.0087,43.8877,0.24147,0.198812,27.7755,5.1442,47.3405,21.2106,,3.60898,4.28188,29.0135,0.334117,20.197,4.3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11,26.5186,48.0264,0.0105863,5.78362,29.0488,43.0678,0.233314,0.192676,27.2069,5.13212,46.1071,20.7833,,3.53392,4.14403,28.5044,0.3192,19.4554,4.25387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12,26.6182,47.9168,0.0104451,5.87306,29.0687,43.7658,0.238034,0.195486,27.522,5.14992,46.8134,21.0125,,3.62679,4.17816,29.0194,0.338264,19.1267,4.25759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01,27.1304,48.6886,0.0105395,5.83964,30.1851,43.4605,0.241259,0.203239,28.7559,5.22586,47.1488,21.5239,,3.7497,4.23258,29.2548,0.327015,20.1409,4.42149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02,27.1903,49.2073,0.0105408,5.71124,30.4312,42.4637,,0.205686,28.6142,5.18446,47.3686,21.6746,,3.78969,4.15177,28.9683,0.337618,20.4099,4.45767,37.798,0.0808266,21.7381,16.2734,0.15668,0.657385,0.688099,59.9984,12.3143,2.40158,10.4646,10.2937,6.9635,10.6645,0.0199676,1.62213,2.71736,4.0107,0.0261943,,,,,,,,,,,
2010-03,26.8068,45.6474,0.0102178,5.48254,29.9484,40.8047,,0.203281,28.4735,5.0663,45.8983,21.3004,,3.73328,4.22005,27.8927,0.336688,19.3628,4.38734,37.1984,0.0779399,20.8525,16.58,0.151018,0.649569,0.669238,57.5157,11.8191,2.32428,10.3513,9.92129,6.85742,10.4715,0.0194805,1.57387,2.60836,3.88169,0.0258176,,,,,,,,,,,
2010-04,26.9914,44.4322,0.0099012,5.31634,29.4956,39.5713,,0.200691,28.9826,4.9299,44.8197,21.0472,,3.6999,4.06499,27.6461,0.316341,19.3034,4.32107,36.6359,0.073281,20.2385,16.4863,0.148361,0.654149,0.651908,55.8523,11.4631,2.38131,10.2415,9.68212,6.75343,10.3385,0.0189841,1.5542,2.52977,4.01202,0.0260688,,,,,,,,,,,
2010-05,27.145,44.8296,0.0098426,5.2102,29.1537,38.6986,,0.199042,29.081,4.94969,43.974,21.3471,,3.65885,4.03662,27.0242,0.309504,19.7251,4.27098,36.2879,0.0758224,19.8271,16.8616,0.14559,0.656689,0.644352,54.7796,11.2289,2.29542,9.93346,9.392,6.67423,10.2168,0.0186114,1.52203,2.47819,3.98084,0.0263037,,,,,,,,,,,
2010-06,26.0583,44.5392,0.0102433,5.08166,30.74,37.8133,,0.209579,29.279,4.75955,45.3209,21.9305,,3.87886,3.92522,26.5549,0.336195,19.515,4.50165,38.2529,0.0810547,19.3333,16.9385,0.137379,0.660436,0.668261,53.3681,10.95,2.37963,9.27412,9.0609,7.0332,10.7727,0.0194696,1.48431,2.41642,4.02198,0.0255714,,,,,,,,,,,
2010-07,26.7359,47.0519,0.0103529,5.13132,31.2554,38.2097,,0.211808,29.7699,4.83045,46.1061,22.3381,,3.94569,4.02444,28.8334,0.352253,19.7457,4.60369,38.8749,0.0852226,19.542,17.2615,0.133433,0.670789,0.679465,53.8886,11.0713,2.42855,9.22914,8.76213,7.13203,10.9649,0.0195959,1.48235,2.44316,4.08744,0.0255746,,,,,,,,,,,
2010-08,27.1471,47.167,0.0101434,5.29363,30.1869,39.4694,,0.204352,29.1802,4.96332,45.9339,22.1767,,3.82316,4.17442,29.0538,0.349466,19.9754,4.45682,37.5646,0.0814761,20.1676,17.1712,0.13858,0.64953,0.647093,55.6646,11.4236,2.4713,9.86307,9.27059,6.88947,10.5938,0.0188016,1.59335,2.52089,4.11647,0.0255086,,,,,,,,,,,
2010-09,27.4468,47.569,0.0102446,5.24412,30.8669,39.0127,,0.209487,29.0567,4.87829,46.5822,22.7481,,3.91364,4.1533,30.2202,0.36583,20.1995,4.53325,38.4108,0.0849158,19.9618,17.548,0.136293,0.656079,0.66167,55.0605,11.3082,2.53735,9.75658,9.18576,7.04434,10.8172,0.0191362,1.57296,2.49555,4.1883,0.0257275,,,,,,,,,,,
2010-10,29.5423,48.3533,0.0101337,5.56698,30.5126,41.4392,,0.206746,29.555,5.20728,47.3638,23.1806,,3.84386,4.53207,31.1926,0.3661,21.0026,4.56079,38.003,0.0846397,21.2114,17.9433,0.149476,0.6846,0.654075,58.4869,12.0133,2.56408,10.4121,9.70287,6.9619,10.693,0.0188326,1.68736,2.6511,4.37526,0.0267596,,,,,,,,,,,
2010-11,29.9879,48.9774,0.0102198,5.72562,30.7821,42.7256,,0.20865,30.1047,5.18741,48.3144,23.6931,,3.87172,4.54375,31.2255,0.381651,21.4719,4.611,38.4296,0.0862244,21.8297,18.0593,0.15608,0.691267,0.659367,60.1918,12.3673,2.60314,10.7221,10.0017,7.01954,10.7875,0.0189277,1.73342,2.72908,4.38367,0.0273716,,,,,,,,,,,
2010-12,30.1554,48.7706,0.0103343,5.51122,31.3335,41.0814,,0.212229,30.7493,5.07919,47.9829,23.7771,,3.93316,4.47296,31.4941,0.373218,20.896,4.70212,39.1767,0.0874017,21.001,18.2352,0.144885,0.681533,0.668808,57.875,11.8971,2.56175,10.0715,9.55902,7.12157,10.9931,0.0191771,1.652,2.62508,4.39824,0.0270198,,,,,,,,,,,
2011-01,30.8938,47.0008,0.0101135,5.43079,30.3505,40.4876,,0.205829,30.3778,5.18236,46.7407,23.6559,,3.80929,4.51241,32.3877,0.372925,19.6126,4.60638,37.9476,0.0837833,20.7015,18.2878,0.145232,0.677089,0.644395,57.0284,11.7251,2.49891,10.2176,9.45381,6.8933,10.653,0.0185064,1.61637,2.58762,4.57913,0.0270878,,,,,,,,,,,
2011-02,29.617,47.2686,0.0098944,5.44325,29.8018,40.5811,,0.20272,29.7572,5.109,46.619,23.2101,,3.75101,4.56034,31.6367,0.362972,18.4566,4.51201,37.3972,0.0819857,20.7432,17.6939,0.147936,0.64857,0.630459,57.6326,11.7506,2.48038,10.2807,9.52987,6.76883,10.4586,0.0180525,1.67022,,4.1494,0.0265743,,,,,,,,,,,
2011-03,29.3508,46.5884,0.009561,5.33814,28.9028,39.8136,,0.197992,29.6014,5.13216,45.365,22.7295,,3.6413,4.51599,31.1184,0.353789,18.008,4.39954,36.3374,0.079436,20.3498,17.3768,0.146166,0.638983,0.608756,56.4949,11.5759,2.42473,10.0371,9.44814,6.5465,10.1438,0.017364,1.62961,,4.13577,0.0256492,,,,,,,,,,,
2011-04,29.4515,46.048,0.00936185,5.42154,28.5162,40.3875,,0.195672,29.3648,5.1302,45.047,22.6301,,3.57682,4.52322,31.0905,0.344794,18.4332,4.35408,35.8514,0.0774371,20.6729,17.5086,0.15165,0.638661,0.603584,57.0096,11.7095,2.38759,10.0764,9.84641,6.38632,9.99341,0.0169969,1.64762,,4.20357,0.0260149,,,,,,,,,,,
2011-05,30.0104,45.8242,0.00912482,5.47101,27.5022,40.8078,,0.188863,28.8858,5.23851,44.5445,22.4215,,3.45288,4.58286,31.4959,0.337181,18.0401,4.23678,34.7425,0.0732903,20.8619,17.3866,0.154472,0.619977,0.587183,57.5119,11.8162,2.39618,10.3571,10.0208,6.104,9.63806,0.0162584,1.69047,,4.15316,0.0256706,,,,,,,,,,,
